ecrivain_1,ecrivain_2,requete_1,requete_2,count,base1,base2,ratio_1,ratio_2,ratio_moy
andre maurois,jean maydieu,andre%20maurois,jean%20maydieu,0,20351,9,0,0,0
jean maydieu,andre rousseaux,jean%20maydieu,andre%20rousseaux,0,9,3344,0,0,0
jean maydieu,andre salmon,jean%20maydieu,andre%20salmon,0,9,7480,0,0,0
jean maydieu,andre therive,jean%20maydieu,andre%20therive,0,9,9129,0,0,0
jean maydieu,andre wurmser,jean%20maydieu,andre%20wurmser,0,9,646,0,0,0
jean maydieu,andree viollis,jean%20maydieu,andree%20viollis,0,9,3309,0,0,0
jean maydieu,armand petitjean,jean%20maydieu,armand%20petitjean,0,9,128,0,0,0
jean maydieu,armand salacrou,jean%20maydieu,armand%20salacrou,0,9,2999,0,0,0
auguste angles,jean maydieu,auguste%20angles,jean%20maydieu,0,11,9,0,0,0
charles maurras,jean maydieu,charles%20maurras,jean%20maydieu,0,27344,9,0,0,0
jean maydieu,charles plisnier,jean%20maydieu,charles%20plisnier,0,9,719,0,0,0
jean maydieu,charles vildrac,jean%20maydieu,charles%20vildrac,0,9,5850,0,0,0
claude aveline,jean maydieu,claude%20aveline,jean%20maydieu,0,2018,9,0,0,0
claude farrere,jean maydieu,claude%20farrere,jean%20maydieu,0,24465,9,0,0,0
jean maydieu,claude morgan,jean%20maydieu,claude%20morgan,0,9,582,0,0,0
jean maydieu,claude roy,jean%20maydieu,claude%20roy,0,9,264,0,0,0
daniel halevy,jean maydieu,daniel%20halevy,jean%20maydieu,0,4187,9,0,0,0
jean maydieu,edith thomas,jean%20maydieu,edith%20thomas,0,9,392,0,0,0
edmond jaloux,jean maydieu,edmond%20jaloux,jean%20maydieu,0,11625,9,0,0,0
edouard estaunie,jean maydieu,edouard%20estaunie,jean%20maydieu,0,3594,9,0,0,0
jean maydieu,edouard peisson,jean%20maydieu,edouard%20peisson,0,9,1226,0,0,0
jean maydieu,elsa triolet,jean%20maydieu,elsa%20triolet,0,9,87,0,0,0
emile henriot,jean maydieu,emile%20henriot,jean%20maydieu,0,7531,9,0,0,0
eugene guillevic,jean maydieu,eugene%20guillevic,jean%20maydieu,0,8,9,0,0,0
francis carco,jean maydieu,francis%20carco,jean%20maydieu,0,15214,9,0,0,0
jean maydieu,francis ponge,jean%20maydieu,francis%20ponge,0,9,49,0,0,0
françois mauriac,jean maydieu,françois%20mauriac,jean%20maydieu,0,15605,9,0,0,0
gabriel audisio,jean maydieu,gabriel%20audisio,jean%20maydieu,0,928,9,0,0,0
gabriel chevallier,jean maydieu,gabriel%20chevallier,jean%20maydieu,0,1071,9,0,0,0
gabriel marcel,jean maydieu,gabriel%20marcel,jean%20maydieu,0,4065,9,0,0,0
georges adam,jean maydieu,georges%20adam,jean%20maydieu,0,490,9,0,0,0
georges bataille,jean maydieu,georges%20bataille,jean%20maydieu,0,871,9,0,0,0
georges bernanos,jean maydieu,georges%20bernanos,jean%20maydieu,0,2593,9,0,0,0
georges duhamel,jean maydieu,georges%20duhamel,jean%20maydieu,0,18930,9,0,0,0
georges lecomte,jean maydieu,georges%20lecomte,jean%20maydieu,0,18254,9,0,0,0
jean maydieu,georges oudard,jean%20maydieu,georges%20oudard,0,9,2014,0,0,0
jean maydieu,georges pelorson,jean%20maydieu,georges%20pelorson,0,9,58,0,0,0
jean maydieu,georges sadoul,jean%20maydieu,georges%20sadoul,0,9,400,0,0,0
gerard bauer,jean maydieu,gerard%20bauer,jean%20maydieu,0,4336,9,0,0,0
jean maydieu,gonzague truc,jean%20maydieu,gonzague%20truc,0,9,2645,0,0,0
jean maydieu,gustave thibon,jean%20maydieu,gustave%20thibon,0,9,52,0,0,0
henri gheon,jean maydieu,henri%20gheon,jean%20maydieu,0,6448,9,0,0,0
henri lavedan,jean maydieu,henri%20lavedan,jean%20maydieu,0,8202,9,0,0,0
henri massis,jean maydieu,henri%20massis,jean%20maydieu,0,5298,9,0,0,0
jean maydieu,henri pourrat,jean%20maydieu,henri%20pourrat,0,9,2593,0,0,0
jean maydieu,henri troyat,jean%20maydieu,henri%20troyat,0,9,889,0,0,0
henry bordeaux,jean maydieu,henry%20bordeaux,jean%20maydieu,0,28835,9,0,0,0
henry malherbe,jean maydieu,henry%20malherbe,jean%20maydieu,0,2804,9,0,0,0
jean maydieu,henry poulaille,jean%20maydieu,henry%20poulaille,0,9,2126,0,0,0
jacques audiberti,jean maydieu,jacques%20audiberti,jean%20maydieu,0,131,9,0,0,0
jacques boulenger,jean maydieu,jacques%20boulenger,jean%20maydieu,0,3858,9,0,0,0
jacques chardonne,jean maydieu,jacques%20chardonne,jean%20maydieu,0,2349,9,0,0,0
jacques debu-bridel,jean maydieu,jacques%20debu%20bridel,jean%20maydieu,0,279,9,0,0,0
jacques decour,jean maydieu,jacques%20decour,jean%20maydieu,0,97,9,0,0,0
jacques madaule,jean maydieu,jacques%20madaule,jean%20maydieu,0,772,9,0,0,0
jacques maritain,jean maydieu,jacques%20maritain,jean%20maydieu,0,2937,9,0,0,0
jean maydieu,jean-paul sartre,jean%20maydieu,jean%20paul%20sartre,0,9,167,0,0,0
jean ajalbert,jean maydieu,jean%20ajalbert,jean%20maydieu,0,5623,9,0,0,0
jean anouilh,jean maydieu,jean%20anouilh,jean%20maydieu,0,1979,9,0,0,0
jean blanzat,jean maydieu,jean%20blanzat,jean%20maydieu,0,362,9,0,0,0
jean cassou,jean maydieu,jean%20cassou,jean%20maydieu,0,5611,9,0,0,0
jean cocteau,jean maydieu,jean%20cocteau,jean%20maydieu,0,14011,9,0,0,0
jean follain,jean maydieu,jean%20follain,jean%20maydieu,0,318,9,0,0,0
jean giono,jean maydieu,jean%20giono,jean%20maydieu,0,4050,9,0,0,0
jean giraudoux,jean maydieu,jean%20giraudoux,jean%20maydieu,0,14901,9,0,0,0
jean guehenno,jean maydieu,jean%20guehenno,jean%20maydieu,0,1601,9,0,0,0
jean lescure,jean maydieu,jean%20lescure,jean%20maydieu,0,650,9,0,0,0
jean marcenac,jean maydieu,jean%20marcenac,jean%20maydieu,0,22,9,0,0,0
abel bonnard,jean paulhan,abel%20bonnard,jean%20paulhan,4,7883,970,0.000507421032601801,0.00412371134020619,0.00231556618640399
abel hermant,jean paulhan,abel%20hermant,jean%20paulhan,3,14207,970,0.000211163510945309,0.00309278350515464,0.00165197350804997
alain borne,jean paulhan,alain%20borne,jean%20paulhan,0,18,970,0,0,0
alain laubreaux,jean paulhan,alain%20laubreaux,jean%20paulhan,0,941,970,0,0,0
albert beguin,jean paulhan,albert%20beguin,jean%20paulhan,0,265,970,0,0,0
albert camus,jean paulhan,albert%20camus,jean%20paulhan,0,100,970,0,0,0
alexandre arnoux,jean paulhan,alexandre%20arnoux,jean%20paulhan,5,5329,970,0.000938262338149747,0.00515463917525773,0.00304645075670374
andre billy,jean paulhan,andre%20billy,jean%20paulhan,17,10320,970,0.00164728682170543,0.0175257731958763,0.00958653000879086
andre chamson,jean paulhan,andre%20chamson,jean%20paulhan,23,2853,970,0.00806168944970207,0.0237113402061856,0.0158865148279438
andre chaumeix,jean paulhan,andre%20chaumeix,jean%20paulhan,0,7113,970,0,0,0
andre chevrillon,jean paulhan,andre%20chevrillon,jean%20paulhan,0,2737,970,0,0,0
andre demaison,jean paulhan,andre%20demaison,jean%20paulhan,0,3284,970,0,0,0
andre frenaud,jean paulhan,andre%20frenaud,jean%20paulhan,0,13,970,0,0,0
andre gide,jean paulhan,andre%20gide,jean%20paulhan,97,16619,970,0.00583669294181359,0.1,0.0529183464709068
andre malraux,jean paulhan,andre%20malraux,jean%20paulhan,20,3343,970,0.00598265031408914,0.0206185567010309,0.01330060350756
andre maurois,jean paulhan,andre%20maurois,jean%20paulhan,NA,20351,970,NA,NA,NA
jean paulhan,andre rousseaux,jean%20paulhan,andre%20rousseaux,6,970,3344,0.00618556701030928,0.00179425837320574,0.00398991269175751
jean paulhan,andre salmon,jean%20paulhan,andre%20salmon,30,970,7480,0.0309278350515464,0.00401069518716578,0.0174692651193561
jean paulhan,andre therive,jean%20paulhan,andre%20therive,20,970,9129,0.0206185567010309,0.00219082046226312,0.011404688581647
jean paulhan,andre wurmser,jean%20paulhan,andre%20wurmser,0,970,646,0,0,0
jean paulhan,andree viollis,jean%20paulhan,andree%20viollis,4,970,3309,0.00412371134020619,0.00120882441825325,0.00266626787922972
jean paulhan,armand petitjean,jean%20paulhan,armand%20petitjean,1,970,128,0.00103092783505155,0.0078125,0.00442171391752577
jean paulhan,armand salacrou,jean%20paulhan,armand%20salacrou,0,970,2999,0,0,0
auguste angles,jean paulhan,auguste%20angles,jean%20paulhan,0,11,970,0,0,0
charles maurras,jean paulhan,charles%20maurras,jean%20paulhan,9,27344,970,0.000329139847864248,0.00927835051546392,0.00480374518166408
jean paulhan,charles plisnier,jean%20paulhan,charles%20plisnier,1,970,719,0.00103092783505155,0.00139082058414465,0.0012108742095981
jean paulhan,charles vildrac,jean%20paulhan,charles%20vildrac,15,970,5850,0.0154639175257732,0.00256410256410256,0.00901401004493788
claude aveline,jean paulhan,claude%20aveline,jean%20paulhan,5,2018,970,0.00247770069375619,0.00515463917525773,0.00381616993450696
claude farrere,jean paulhan,claude%20farrere,jean%20paulhan,0,24465,970,0,0,0
claude morgan,jean paulhan,claude%20morgan,jean%20paulhan,0,582,970,0,0,0
jean paulhan,claude roy,jean%20paulhan,claude%20roy,0,970,264,0,0,0
daniel halevy,jean paulhan,daniel%20halevy,jean%20paulhan,7,4187,970,0.00167184141390017,0.00721649484536083,0.0044441681296305
jean paulhan,edith thomas,jean%20paulhan,edith%20thomas,2,970,392,0.00206185567010309,0.00510204081632653,0.00358194824321481
edmond jaloux,jean paulhan,edmond%20jaloux,jean%20paulhan,31,11625,970,0.00266666666666667,0.0319587628865979,0.0173127147766323
edouard estaunie,jean paulhan,edouard%20estaunie,jean%20paulhan,1,3594,970,0.000278241513633834,0.00103092783505155,0.00065458467434269
jean paulhan,edouard peisson,jean%20paulhan,edouard%20peisson,1,970,1226,0.00103092783505155,0.000815660685154976,0.000923294260103261
jean paulhan,elsa triolet,jean%20paulhan,elsa%20triolet,1,970,87,0.00103092783505155,0.0114942528735632,0.00626259035430738
emile henriot,jean paulhan,emile%20henriot,jean%20paulhan,3,7531,970,0.000398353472314434,0.00309278350515464,0.00174556848873454
eugene guillevic,jean paulhan,eugene%20guillevic,jean%20paulhan,0,8,970,0,0,0
francis carco,jean paulhan,francis%20carco,jean%20paulhan,7,15214,970,0.000460102537136848,0.00721649484536083,0.00383829869124884
jean paulhan,francis ponge,jean%20paulhan,francis%20ponge,1,970,49,0.00103092783505155,0.0204081632653061,0.0107195455501788
françois mauriac,jean paulhan,françois%20mauriac,jean%20paulhan,25,15605,970,0.00160205062479974,0.0257731958762887,0.0136876232505442
gabriel audisio,jean paulhan,gabriel%20audisio,jean%20paulhan,1,928,970,0.00107758620689655,0.00103092783505155,0.00105425702097405
gabriel chevallier,jean paulhan,gabriel%20chevallier,jean%20paulhan,0,1071,970,0,0,0
gabriel marcel,jean paulhan,gabriel%20marcel,jean%20paulhan,25,4065,970,0.00615006150061501,0.0257731958762887,0.0159616286884518
georges adam,jean paulhan,georges%20adam,jean%20paulhan,0,490,970,0,0,0
georges bataille,jean paulhan,georges%20bataille,jean%20paulhan,2,871,970,0.00229621125143513,0.00206185567010309,0.00217903346076911
georges bernanos,jean paulhan,georges%20bernanos,jean%20paulhan,3,2593,970,0.00115696104897802,0.00309278350515464,0.00212487227706633
georges duhamel,jean paulhan,georges%20duhamel,jean%20paulhan,58,18930,970,0.00306391970417327,0.0597938144329897,0.0314288670685815
georges lecomte,jean paulhan,georges%20lecomte,jean%20paulhan,1,18254,970,5.47825134217158e-05,0.00103092783505155,0.000542855174236631
georges oudard,jean paulhan,georges%20oudard,jean%20paulhan,1,2014,970,0.000496524329692155,0.00103092783505155,0.000763726082371851
jean paulhan,georges pelorson,jean%20paulhan,georges%20pelorson,1,970,58,0.00103092783505155,0.0172413793103448,0.00913615357269819
jean paulhan,georges sadoul,jean%20paulhan,georges%20sadoul,0,970,400,0,0,0
gerard bauer,jean paulhan,gerard%20bauer,jean%20paulhan,5,4336,970,0.00115313653136531,0.00515463917525773,0.00315388785331152
jean paulhan,gonzague truc,jean%20paulhan,gonzague%20truc,9,970,2645,0.00927835051546392,0.00340264650283554,0.00634049850914973
jean paulhan,gustave thibon,jean%20paulhan,gustave%20thibon,0,970,52,0,0,0
henri gheon,jean paulhan,henri%20gheon,jean%20paulhan,9,6448,970,0.00139578163771712,0.00927835051546392,0.00533706607659052
henri lavedan,jean paulhan,henri%20lavedan,jean%20paulhan,1,8202,970,0.000121921482565228,0.00103092783505155,0.000576424658808387
henri massis,jean paulhan,henri%20massis,jean%20paulhan,16,5298,970,0.00302000755001887,0.0164948453608247,0.00975742645542181
jean paulhan,henri pourrat,jean%20paulhan,henri%20pourrat,11,970,2593,0.011340206185567,0.0042421905129194,0.0077911983492432
jean paulhan,henri troyat,jean%20paulhan,henri%20troyat,0,970,889,0,0,0
henry bordeaux,jean paulhan,henry%20bordeaux,jean%20paulhan,6,28835,970,0.000208080457777007,0.00618556701030928,0.00319682373404314
henry malherbe,jean paulhan,henry%20malherbe,jean%20paulhan,0,2804,970,0,0,0
jean paulhan,henry poulaille,jean%20paulhan,henry%20poulaille,9,970,2126,0.00927835051546392,0.00423330197554092,0.00675582624550242
jacques audiberti,jean paulhan,jacques%20audiberti,jean%20paulhan,0,131,970,0,0,0
jacques boulenger,jean paulhan,jacques%20boulenger,jean%20paulhan,2,3858,970,0.000518403317781234,0.00206185567010309,0.00129012949394216
jacques chardonne,jean paulhan,jacques%20chardonne,jean%20paulhan,6,2349,970,0.00255427841634738,0.00618556701030928,0.00436992271332833
jacques debu-bridel,jean paulhan,jacques%20debu%20bridel,jean%20paulhan,1,279,970,0.003584229390681,0.00103092783505155,0.00230757861286627
jacques decour,jean paulhan,jacques%20decour,jean%20paulhan,2,97,970,0.0206185567010309,0.00206185567010309,0.011340206185567
jacques madaule,jean paulhan,jacques%20madaule,jean%20paulhan,0,772,970,0,0,0
jacques maritain,jean paulhan,jacques%20maritain,jean%20paulhan,2,2937,970,0.000680966973101805,0.00206185567010309,0.00137141132160245
jean paulhan,jean-paul sartre,jean%20paulhan,jean%20paul%20sartre,0,970,167,0,0,0
jean ajalbert,jean paulhan,jean%20ajalbert,jean%20paulhan,0,5623,970,0,0,0
jean anouilh,jean paulhan,jean%20anouilh,jean%20paulhan,0,1979,970,0,0,0
jean blanzat,jean paulhan,jean%20blanzat,jean%20paulhan,0,362,970,0,0,0
jean cassou,jean paulhan,jean%20cassou,jean%20paulhan,30,5611,970,0.0053466405275352,0.0309278350515464,0.0181372377895408
jean cocteau,jean paulhan,jean%20cocteau,jean%20paulhan,21,14011,970,0.00149882235386482,0.0216494845360825,0.0115741534449736
jean follain,jean paulhan,jean%20follain,jean%20paulhan,1,318,970,0.00314465408805031,0.00103092783505155,0.00208779096155093
jean giono,jean paulhan,jean%20giono,jean%20paulhan,16,4050,970,0.00395061728395062,0.0164948453608247,0.0102227313223877
jean giraudoux,jean paulhan,jean%20giraudoux,jean%20paulhan,29,14901,970,0.00194617810885175,0.0298969072164948,0.0159215426626733
jean guehenno,jean paulhan,jean%20guehenno,jean%20paulhan,22,1601,970,0.0137414116177389,0.022680412371134,0.0182109119944365
jean lescure,jean paulhan,jean%20lescure,jean%20paulhan,0,650,970,0,0,0
jean marcenac,jean paulhan,jean%20marcenac,jean%20paulhan,0,22,970,0,0,0
jean maydieu,jean paulhan,jean%20maydieu,jean%20paulhan,0,9,970,0,0,0
abel bonnard,jean schlumberger,abel%20bonnard,jean%20schlumberger,3,7883,1504,0.000380565774451351,0.00199468085106383,0.00118762331275759
abel hermant,jean schlumberger,abel%20hermant,jean%20schlumberger,4,14207,1504,0.000281551347927078,0.00265957446808511,0.00147056290800609
alain borne,jean schlumberger,alain%20borne,jean%20schlumberger,0,18,1504,0,0,0
alain laubreaux,jean schlumberger,alain%20laubreaux,jean%20schlumberger,1,941,1504,0.00106269925611052,0.000664893617021277,0.000863796436565899
albert beguin,jean schlumberger,albert%20beguin,jean%20schlumberger,0,265,1504,0,0,0
albert camus,jean schlumberger,albert%20camus,jean%20schlumberger,0,100,1504,0,0,0
alexandre arnoux,jean schlumberger,alexandre%20arnoux,jean%20schlumberger,17,5329,1504,0.00319009194970914,0.0113031914893617,0.00724664171953542
andre billy,jean schlumberger,andre%20billy,jean%20schlumberger,11,10320,1504,0.00106589147286822,0.00731382978723404,0.00418986063005113
andre chamson,jean schlumberger,andre%20chamson,jean%20schlumberger,NA,2853,1504,NA,NA,NA
andre chaumeix,jean schlumberger,andre%20chaumeix,jean%20schlumberger,1,7113,1504,0.000140587656403768,0.000664893617021277,0.000402740636712522
andre chevrillon,jean schlumberger,andre%20chevrillon,jean%20schlumberger,1,2737,1504,0.000365363536719035,0.000664893617021277,0.000515128576870156
andre demaison,jean schlumberger,andre%20demaison,jean%20schlumberger,0,3284,1504,0,0,0
andre frenaud,jean schlumberger,andre%20frenaud,jean%20schlumberger,0,13,1504,0,0,0
andre gide,jean schlumberger,andre%20gide,jean%20schlumberger,147,16619,1504,0.00884529755099585,0.0977393617021277,0.0532923296265618
andre malraux,jean schlumberger,andre%20malraux,jean%20schlumberger,45,3343,1504,0.0134609632067006,0.0299202127659574,0.021690587986329
andre maurois,jean schlumberger,andre%20maurois,jean%20schlumberger,60,20351,1504,0.00294825807085647,0.0398936170212766,0.0214209375460665
andre rousseaux,jean schlumberger,andre%20rousseaux,jean%20schlumberger,6,3344,1504,0.00179425837320574,0.00398936170212766,0.0028918100376667
andre salmon,jean schlumberger,andre%20salmon,jean%20schlumberger,13,7480,1504,0.0017379679144385,0.0086436170212766,0.00519079246785755
jean schlumberger,andre therive,jean%20schlumberger,andre%20therive,23,1504,9129,0.0152925531914894,0.00251944353160258,0.00890599836154597
jean schlumberger,andre wurmser,jean%20schlumberger,andre%20wurmser,1,1504,646,0.000664893617021277,0.00154798761609907,0.00110644061656017
jean schlumberger,andree viollis,jean%20schlumberger,andree%20viollis,5,1504,3309,0.00332446808510638,0.00151103052281656,0.00241774930396147
armand petitjean,jean schlumberger,armand%20petitjean,jean%20schlumberger,1,128,1504,0.0078125,0.000664893617021277,0.00423869680851064
armand salacrou,jean schlumberger,armand%20salacrou,jean%20schlumberger,5,2999,1504,0.00166722240746916,0.00332446808510638,0.00249584524628777
auguste angles,jean schlumberger,auguste%20angles,jean%20schlumberger,0,11,1504,0,0,0
charles maurras,jean schlumberger,charles%20maurras,jean%20schlumberger,6,27344,1504,0.000219426565242832,0.00398936170212766,0.00210439413368525
charles plisnier,jean schlumberger,charles%20plisnier,jean%20schlumberger,0,719,1504,0,0,0
jean schlumberger,charles vildrac,jean%20schlumberger,charles%20vildrac,15,1504,5850,0.00997340425531915,0.00256410256410256,0.00626875340971086
claude aveline,jean schlumberger,claude%20aveline,jean%20schlumberger,8,2018,1504,0.00396432111000991,0.00531914893617021,0.00464173502309006
claude farrere,jean schlumberger,claude%20farrere,jean%20schlumberger,7,24465,1504,0.000286123032904149,0.00465425531914894,0.00247018917602654
claude morgan,jean schlumberger,claude%20morgan,jean%20schlumberger,7,582,1504,0.0120274914089347,0.00465425531914894,0.00834087336404182
claude roy,jean schlumberger,claude%20roy,jean%20schlumberger,0,264,1504,0,0,0
daniel halevy,jean schlumberger,daniel%20halevy,jean%20schlumberger,10,4187,1504,0.00238834487700024,0.00664893617021277,0.0045186405236065
jean schlumberger,edith thomas,jean%20schlumberger,edith%20thomas,0,1504,392,0,0,0
edmond jaloux,jean schlumberger,edmond%20jaloux,jean%20schlumberger,22,11625,1504,0.00189247311827957,0.0146276595744681,0.00826006634637383
edouard estaunie,jean schlumberger,edouard%20estaunie,jean%20schlumberger,4,3594,1504,0.00111296605453534,0.00265957446808511,0.00188627026131022
edouard peisson,jean schlumberger,edouard%20peisson,jean%20schlumberger,0,1226,1504,0,0,0
jean schlumberger,elsa triolet,jean%20schlumberger,elsa%20triolet,0,1504,87,0,0,0
emile henriot,jean schlumberger,emile%20henriot,jean%20schlumberger,10,7531,1504,0.00132784490771478,0.00664893617021277,0.00398839053896377
eugene guillevic,jean schlumberger,eugene%20guillevic,jean%20schlumberger,0,8,1504,0,0,0
francis carco,jean schlumberger,francis%20carco,jean%20schlumberger,6,15214,1504,0.000394373603260155,0.00398936170212766,0.00219186765269391
